contract_address,seller,nft_address,token_id,tx_hash,block_number,block_hash,network,tx_index,log_index
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0xc84133c9e85f09aac39b6dcaa2d43415801f1c5f,1,0x762fa60fa3f25b88cf0d39243be11785c5e8f3a7335b24041235fc00c16a9da4,46325947,0x5ef4dd97c024ce2298471b164c95377a41e506a14c057e5d7fe226b09ebb1beb,fuji
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0xc84133c9e85f09aac39b6dcaa2d43415801f1c5f,2,0xaf7aa6be5b82e9d70bf5b2ff3b3fc822ff3e6dc5c29e4ee30159260aa0d605dc,46325947,0x5ef4dd97c024ce2298471b164c95377a41e506a14c057e5d7fe226b09ebb1beb,fuji
