contract_address,seller,nft_address,token_id,price,tx_hash,block_number,block_hash,network,tx_index,log_index
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,1,10000000,0x5fd82a4514b9f8479a64e4eaeb0347c1dfc2bc57fd3835e310ed445e625cd336,7,0xc0495c701770a1ee825e849dade1f9defee386f6b4837eca147c5c2347a3d3f9,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,2,20000000,0x5fd82a4514b9f8479a64e4eaeb0347c1dfc2bc57fd3835e310ed445e625cd336,7,0xc0495c701770a1ee825e849dade1f9defee386f6b4837eca147c5c2347a3d3f9,anvil
0xe7f1725e7734ce288f8367e1bb143e90bb3f0512,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,0x9fe46736679d2d9a65f0992f2272de9f3c7fa6e0,3,30000000,0x5fd82a4514b9f8479a64e4eaeb0347c1dfc2bc57fd3835e310ed445e625cd336,7,0xc0495c701770a1ee825e849dade1f9defee386f6b4837eca147c5c2347a3d3f9,anvil
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0xc84133c9e85f09aac39b6dcaa2d43415801f1c5f,2,10000000,0xfcffa6e7fb6f4eadfa0a3081a97b6882737303f2d4bff02847ca508472b99047,46325864,0xb9f2d8c9388d1eff1bac6bbbdcf9c9756ecccccfec36b052a98ee53e5c7bd006,fuji
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0xc84133c9e85f09aac39b6dcaa2d43415801f1c5f,3,10000000,0xfd219b92c91aa27164462e9222e5fff81e4f95d628b2e802b647825238312ff5,46327963,0x79595f52841f5f7d63ad949007f63c331a0913bb01844ae33e31c15497fa3de6,fuji
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0xc84133c9e85f09aac39b6dcaa2d43415801f1c5f,4,10000000,0x25fd60c347fb867685c29a02f3b5ade237fee4cd30bd1fa56af7395ba0f5a45c,46330670,0xbe8b8a31e8efd6623829fa9b03573c2424538c567e2c6442d4b7a1c622092c21,fuji
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0x8c85a0c0d19be8d163c492451779a2cecc81da9c,1,15300000,0xd1ab5b24c28db5e0eaa598ce0bb87ef44f3b7b85e284883f4afb8c9601d1759d,46331587,0xdea9c2fae7c0db30f58723741bbd85acbaf9453899feaa8ef395896189ea55db,fuji
0x3213eb712a2a97e06e9f13a1349ad49fa4331443,0xe9ea8b6c38647db018a37f1db89303522c3f860c,0x8c85a0c0d19be8d163c492451779a2cecc81da9c,2,19300000,0x379732520ad455e9e8d2e557174358a99279bd8c4d63c48cb66ebef4f59fd307,46336815,0x2d063f996cd6ca4296572fee7e292614e1ba0c31fca5a01a7c8b075bf9bde604,fuji
